student_id,age,gender,education_level,previous_courses,videos_watched,assignments_completed,forum_posts,quiz_scores_avg,time_spent_hours,login_frequency,days_active,certification_goal,completed
4616,32,Other,Master,1,11,14,1,44.702761803934365,138.7852885875259,14,88,1,1
4617,45,Male,Bachelor,12,85,11,43,68.39161100307959,152.66651799494213,69,22,0,0
4618,35,Other,Bachelor,12,51,1,11,23.946310081659306,52.62654475148185,64,69,1,0
4619,51,Female,Master,7,75,2,39,59.58485944970862,128.05950073275025,6,1,1,0
4620,39,Other,Master,12,69,11,43,55.42349244493292,123.65569165650795,61,83,1,1
4621,28,Male,Master,3,72,6,23,31.833952213042693,77.0620099622985,53,30,1,0
4622,30,Other,Master,5,51,13,10,77.88638089812294,132.70139607376157,51,39,0,1
4623,21,Other,High School,5,36,6,1,8.087206545868098,17.33911226327298,50,79,1,0
4624,39,Male,PhD,11,2,13,0,17.143966129207,128.70100422439768,3,35,1,0
4625,24,Male,PhD,11,97,11,27,47.11500396194378,121.20311684253329,0,69,1,1
4626,60,Other,Master,16,7,2,3,89.17366979250957,42.12488145081756,65,70,0,1
4627,41,Other,PhD,6,9,12,40,57.51595545279473,163.6427239039738,97,89,0,1
4628,21,Female,PhD,14,46,1,29,84.2066850939193,174.88280005254063,34,11,0,0
4629,45,Male,PhD,16,40,14,6,51.75697191475933,42.0967894507319,76,51,0,0
4630,32,Other,PhD,9,63,12,21,78.5455968610946,15.192216847440697,80,63,1,1
4631,18,Male,Master,19,41,12,25,32.579739474562516,120.7150927083099,9,86,0,1
4632,20,Female,Bachelor,5,42,0,28,81.5142317187638,95.98350539665957,66,34,0,0
4633,31,Other,Bachelor,8,8,8,24,40.168607056576874,85.51884585241154,67,55,1,1
4634,55,Other,Bachelor,14,13,9,9,55.88311614118561,152.20166600873944,88,78,1,1
4635,18,Other,High School,15,90,2,19,17.588149153016097,193.932527901783,92,73,1,1
4636,55,Male,PhD,7,95,8,13,92.04330241055565,95.53274387523933,64,20,0,0
4637,55,Female,Master,15,3,14,32,70.1459119437275,1.2310157549549894,50,80,1,1
4638,38,Male,Master,4,1,14,4,85.88548191493788,119.25342690767562,29,58,1,1
4639,46,Other,High School,17,96,3,44,20.78629071554324,130.79317442596786,38,81,1,1
4640,22,Female,Master,19,84,14,5,6.7684355269236445,165.6036611990653,9,17,1,0
4641,27,Other,Bachelor,13,0,9,21,33.720926331101474,39.88139621922349,92,34,1,0
4642,45,Other,High School,1,74,5,16,51.66853909549318,104.86552670378619,43,75,0,1
4643,38,Male,Master,2,64,12,14,80.23698829590352,89.4263000778731,31,62,0,1
4644,24,Other,High School,13,45,6,38,39.77264155060883,132.88809223252616,43,34,1,0
4645,20,Female,High School,6,58,9,39,26.99583249010582,12.788612740632942,62,72,0,0
4646,62,Other,Master,14,74,13,27,37.25451124153805,176.80258633990496,60,19,1,1
4647,64,Other,Bachelor,16,6,5,1,70.36074104611558,102.23148084765567,64,87,1,1
4648,37,Male,Master,0,65,0,17,33.6218096951017,175.409088993998,40,66,1,1
4649,36,Female,PhD,8,14,5,26,97.91656263551415,68.0474263726276,80,72,1,1
4650,52,Male,PhD,13,71,10,20,17.497908872073964,130.70444292812547,11,42,1,0
4651,21,Other,Master,15,46,13,22,75.30961246340027,191.34502986188218,1,51,0,1
4652,22,Male,Bachelor,12,89,5,6,58.916361238242324,188.67583814195592,72,71,0,1
4653,18,Male,PhD,5,39,4,47,23.309560015654174,188.8205509542434,75,49,1,0
4654,21,Male,PhD,0,41,2,18,75.36136371406785,8.589368103386331,59,29,1,0
4655,29,Male,Master,3,50,9,8,44.75402105578512,80.60320019490455,24,30,1,0
4656,44,Other,Master,2,34,2,11,68.23982755430202,12.156251489553105,99,25,0,0
4657,59,Other,Master,16,40,10,45,66.22572451646421,61.895402655016476,60,68,0,1
4658,40,Female,High School,1,84,9,29,11.064343324806625,34.91561901876579,98,62,0,0
4659,42,Male,High School,18,56,12,6,83.99830248617472,124.02748482237911,21,38,0,1
4660,38,Male,High School,19,37,6,1,68.1474906378319,156.14923025307925,96,17,1,0
4661,41,Female,Master,7,71,7,16,78.05867126366647,102.66939305268028,55,74,0,1
4662,42,Male,Bachelor,14,95,13,10,44.77658349640687,159.0946146595765,20,1,1,0
4663,62,Female,PhD,5,7,2,49,19.506172170279655,2.562659321246241,54,18,1,0
4664,63,Other,High School,19,73,2,11,32.62135237473315,164.09527293183913,39,63,1,1
4665,49,Female,Bachelor,1,62,6,2,90.14692283942561,35.67204493776131,50,46,1,1
4666,49,Male,Master,14,86,9,20,93.80186018514284,92.18718028095478,21,19,1,1
4667,22,Female,High School,19,3,11,13,48.186639852728774,88.51712318063367,27,50,1,0
4668,53,Other,Master,11,47,6,14,29.879557514939414,174.63110583296938,3,54,1,1
4669,63,Male,Bachelor,2,51,10,41,73.03111241084977,193.19582945679352,25,31,0,1
4670,59,Other,High School,9,37,8,40,76.5993010266275,51.02419330750643,86,86,1,1
4671,59,Other,High School,13,93,13,9,81.54662974069144,13.482634518640202,59,65,1,1
4672,56,Female,High School,13,86,5,35,3.1083810722495997,130.1043564909693,22,46,1,0
4673,33,Other,High School,2,4,14,9,0.9733872396633148,100.56811735064169,40,35,1,0
4674,50,Male,Bachelor,0,84,12,16,35.715562828185256,113.14102838213888,57,49,1,1
4675,38,Other,High School,19,69,6,43,15.24966177765098,9.254042553999975,7,81,1,1
4676,26,Other,PhD,0,80,10,24,80.49818585141144,155.06196432358917,95,34,1,1
4677,23,Female,PhD,1,88,9,26,53.28438535786423,46.470683017459535,50,29,1,0
4678,62,Other,Master,18,23,0,32,82.53481263617978,66.98735618225543,60,6,1,0
4679,52,Female,High School,9,85,6,10,17.691307674413515,45.67074250987477,0,1,1,0
4680,56,Female,PhD,3,76,1,12,62.72227088618278,189.18891211841037,29,55,0,1
4681,39,Male,PhD,3,16,6,0,58.01720908352732,33.74436330811703,91,27,1,0
4682,58,Male,PhD,12,77,2,30,34.03783008392685,146.46380080363392,16,12,1,0
4683,22,Male,Bachelor,8,97,8,32,51.708130055776145,49.14945878770733,22,4,1,0
4684,59,Male,High School,6,89,12,20,58.902753712471856,84.98392382166186,23,80,1,1
4685,40,Female,Bachelor,15,82,4,15,88.94878045358215,199.21237543442453,85,52,1,1
4686,34,Other,Bachelor,17,25,6,38,5.5638384756183985,20.115348848431424,68,11,0,0
4687,29,Male,PhD,2,2,7,22,82.33738668247605,176.2718462173148,88,52,0,1
4688,40,Male,PhD,19,1,12,9,98.01563892809475,189.20997925377577,51,84,1,1
4689,33,Male,Master,19,91,11,47,73.17750581086325,139.64545898585584,70,26,1,1
4690,20,Other,High School,9,1,1,32,73.73469822607903,1.9924379470646958,57,28,1,0
4691,47,Male,High School,15,21,10,21,21.797429744009612,164.1597168063561,21,72,0,0
4692,39,Other,PhD,2,70,0,40,52.30732809491372,176.45438552215617,58,66,1,1
4693,26,Female,PhD,10,3,6,5,70.59403201832653,196.18683137758677,43,27,0,0
4694,46,Female,High School,9,37,14,46,60.22810043529202,167.86314955001916,36,55,0,1
4695,64,Female,Master,15,83,5,35,38.51316071167808,89.11739346130423,33,71,0,1
4696,54,Other,PhD,7,69,5,46,94.01184100557549,137.72993533878594,99,54,1,1
4697,40,Male,Master,8,72,1,9,51.39867413878735,97.02570239146795,56,46,0,0
4698,30,Male,Bachelor,14,51,2,15,96.98758654355285,70.60366990454261,56,36,0,0
4699,49,Male,PhD,2,30,3,12,56.38756815024231,125.28529863014425,39,21,1,0
4700,63,Male,Bachelor,3,25,2,19,79.33834466829276,153.96648792835518,19,49,0,0
4701,64,Male,PhD,12,35,1,3,74.20231031538202,127.18015733563863,16,34,1,0
4702,40,Other,Bachelor,11,25,2,19,66.08237751929266,165.3156735292423,51,87,1,1
4703,62,Female,PhD,8,27,13,21,1.4460845753810903,35.27499492001467,3,34,1,0
4704,34,Male,Master,13,4,5,28,7.742915050030497,74.73891032063189,62,40,1,0
4705,57,Female,Master,18,73,8,15,58.14842882046417,62.51716254684598,49,7,1,0
4706,38,Other,Master,6,17,3,42,91.17814217352833,38.825427933559695,81,52,1,0
4707,19,Other,Bachelor,15,14,5,46,60.11416668628448,88.63486549707018,91,49,1,0
4708,54,Male,Master,19,56,0,42,23.599599583783228,189.57457457293333,49,81,1,1
4709,23,Other,Bachelor,4,96,11,22,32.02184016155471,107.60165834143247,15,89,1,1
4710,61,Female,PhD,9,4,5,29,62.31598740802718,57.28097534072904,71,37,1,0
4711,35,Male,Bachelor,17,36,11,29,59.70544656150173,70.8121236606075,60,62,1,1
4712,47,Male,PhD,10,85,2,42,95.57029102151047,122.61514234342555,43,15,1,0
4713,39,Female,High School,6,85,8,2,52.9084564007549,70.54934836261606,17,2,0,0
4714,50,Male,High School,13,21,3,23,35.50148819732395,107.6693445841338,49,11,1,0
4715,47,Male,High School,19,51,6,48,52.49927567414182,54.831978690565464,92,17,1,0
4716,34,Female,Bachelor,17,14,3,36,78.62339832708017,69.18625418003717,79,88,0,0
4717,60,Male,High School,10,16,10,12,54.036380578387664,141.14557176727197,29,45,1,0
4718,49,Male,High School,11,50,5,41,32.60525502877138,116.9236703287775,48,68,0,0
4719,59,Female,High School,17,44,13,31,33.86210511050785,18.697372662675903,97,61,0,0
4720,31,Other,PhD,1,62,6,36,75.68118192423505,194.63650370120794,93,46,1,1
4721,27,Female,Master,0,27,1,11,6.644827686128185,9.867384591777029,20,32,0,0
4722,64,Male,Bachelor,9,58,9,7,27.475527617451235,16.587914456332765,21,19,1,0
4723,53,Female,High School,0,85,5,23,15.303759040854159,140.27720974822674,46,67,0,0
4724,51,Male,PhD,5,20,7,43,94.46756331972314,141.60362788616462,24,4,1,0
4725,26,Male,Master,6,41,14,15,9.009426316817848,3.7871066453543767,85,25,1,0
4726,59,Female,Master,16,80,12,31,75.81836095962566,128.5507798927196,55,73,1,1
4727,45,Male,Master,8,68,12,33,63.04255694691703,6.652002955291292,63,21,1,0
4728,28,Other,PhD,6,81,14,34,63.28044006709712,192.15399877800542,27,87,0,1
4729,31,Male,High School,16,16,11,31,76.3433027147885,139.2285187665871,32,89,1,1
4730,56,Female,Master,2,67,5,49,40.04879720737935,37.31562026419029,65,14,1,0
4731,64,Other,PhD,15,6,1,16,40.0743364997274,31.62095763208381,3,22,1,0
4732,36,Other,PhD,4,88,3,1,28.870578223745568,113.93246054408179,79,48,1,1
4733,32,Male,Bachelor,19,39,0,25,59.77500368856607,126.7037451273198,11,51,1,0
4734,45,Female,PhD,17,39,14,43,92.98052521102582,166.24752597434772,16,80,1,1
4735,41,Male,Master,0,42,6,16,92.39831993909313,180.66422984271233,35,11,1,1
4736,25,Male,Master,3,72,7,37,70.29606721813852,78.50668881164131,15,59,1,1
4737,60,Female,PhD,10,82,9,48,90.61857710330501,168.8169684742979,22,14,0,1
4738,26,Female,Master,19,50,1,1,96.35188283557684,108.47600706334677,71,7,1,0
4739,64,Male,PhD,8,72,9,7,79.51049430027913,94.11642812040392,8,69,0,1
4740,50,Other,Master,7,22,14,45,40.78333289433462,139.7941292115576,77,58,1,1
4741,50,Male,Bachelor,7,94,4,5,48.32249663317051,20.638992268930757,54,40,0,0
4742,36,Other,High School,4,31,10,8,93.12569200955986,53.077301146502506,72,81,1,1
4743,20,Male,Bachelor,11,30,7,0,67.00080752747103,163.35253708227765,63,25,1,1
4744,27,Female,Bachelor,0,16,10,4,82.06939611861753,100.8157676674818,46,78,0,1
4745,57,Other,High School,14,57,7,38,11.611403574541779,181.6086872964188,89,42,1,1
4746,64,Female,Master,17,85,14,8,19.390141509064417,17.74074677658217,99,86,1,1
4747,59,Female,High School,5,34,4,13,34.41084673229688,62.68256219600903,66,44,1,0
4748,18,Female,PhD,9,29,7,26,18.82406555595525,71.10997856080732,9,5,1,0
4749,46,Female,High School,13,63,13,8,90.64650646515402,84.54406454463081,88,28,0,1
4750,51,Female,Bachelor,7,52,5,35,21.689054699747167,197.36401031284967,3,76,1,1
4751,30,Male,High School,2,50,14,28,55.718371433049604,62.132542813640335,29,60,1,1
4752,18,Other,Master,18,36,14,19,8.545387014947703,103.73649059308671,10,77,1,1
4753,51,Male,Bachelor,11,89,4,14,15.49618465238687,107.21426477420036,50,21,1,0
4754,46,Male,PhD,11,5,12,35,24.741513497120494,154.15958772147332,18,49,0,0
4755,64,Male,Master,14,33,13,2,98.28934014843861,103.57379881716157,12,56,1,1
4756,30,Female,Bachelor,6,55,10,22,79.7063757003912,121.14748012410213,56,57,0,1
4757,46,Male,PhD,3,95,3,45,67.3555058769569,150.66561015218232,99,85,1,1
4758,56,Other,Master,8,24,4,8,91.62619838498019,20.226400935989062,2,61,1,1
4759,41,Male,PhD,15,12,11,29,95.62086593676148,192.69442470499388,77,38,0,1
4760,43,Female,High School,12,62,3,18,45.35729142787493,169.2608352158896,73,73,1,1
4761,34,Other,High School,3,65,0,37,32.7689449442628,77.7545227246214,37,2,1,0
4762,24,Other,PhD,8,4,2,2,31.531532685427422,145.68351781474865,26,3,1,0
4763,30,Other,High School,17,74,7,49,3.5729102081448527,152.46502088174933,87,43,1,0
4764,22,Other,PhD,14,10,6,47,27.963809372633786,170.04928988313137,79,74,0,0
4765,43,Male,Master,14,87,11,2,35.50459671937439,37.663365026810425,9,35,0,0
4766,20,Female,Bachelor,5,77,14,33,3.6898839448733622,140.7405505287605,52,73,0,1
4767,24,Other,PhD,10,93,6,1,88.26048156188958,6.668106105256721,26,40,0,1
4768,56,Other,Bachelor,7,43,10,26,84.78567357997436,23.115824810776274,6,85,1,1
4769,18,Female,Bachelor,16,98,2,22,25.15009199344028,155.21339209310074,91,58,1,1
4770,34,Male,PhD,16,84,8,41,80.25589003095854,162.6006007763519,89,34,0,1
4771,60,Other,High School,17,68,14,31,79.62118790817144,118.48729042491293,81,25,1,1
4772,42,Male,Master,3,1,5,46,33.50127597350505,116.33719483677945,12,56,1,0
4773,20,Male,Bachelor,14,39,7,34,69.70680386310943,149.90228567358594,71,32,1,1
4774,32,Male,Master,1,36,7,39,28.985783803013444,181.21696441774031,90,22,0,0
4775,46,Male,Bachelor,1,48,2,17,7.027623588769993,84.22303417352595,59,89,1,1
4776,60,Other,PhD,9,97,3,26,50.47978339289786,22.964223721469644,13,65,1,1
4777,49,Other,High School,2,74,13,10,43.832704087905924,167.79987688545762,43,21,1,1
4778,43,Male,Master,7,35,5,38,13.815291451937895,68.3288291941506,69,80,0,0
4779,33,Male,Bachelor,19,74,1,18,49.05533369900844,26.757154642118074,83,21,1,0
4780,42,Female,PhD,6,72,11,24,94.93757457569163,122.92328002856627,27,28,1,1
4781,45,Female,PhD,11,69,11,6,73.13931471891301,115.61678504233792,22,19,1,1
4782,26,Female,Bachelor,18,33,10,30,73.88723099457941,94.84924130047774,11,14,0,0
4783,18,Other,Bachelor,14,57,11,1,75.75507950822903,171.95944884943177,23,87,1,1
4784,46,Female,Bachelor,13,36,6,37,74.46338072685457,54.44516708067357,50,24,1,0
4785,39,Other,High School,15,95,1,4,1.9901435400606737,2.6470530568760253,21,20,0,0
4786,33,Other,Bachelor,13,59,10,13,92.46909356939317,64.69374378843999,61,32,1,1
4787,58,Other,Bachelor,2,11,4,17,83.01377644387733,1.9411920804257576,25,74,1,1
4788,61,Other,High School,17,31,11,35,27.45794074330027,108.71824217936785,85,52,1,1
4789,58,Female,PhD,5,80,3,3,55.27435048366303,75.6496585719696,57,65,1,1
4790,24,Male,Bachelor,16,3,8,23,61.500592995316715,162.7885481714172,70,52,0,1
4791,31,Male,Master,13,32,12,12,13.194502911624506,159.5170704981635,14,58,0,0
4792,46,Male,PhD,13,42,12,20,25.396337685712744,86.92769865973273,93,79,0,1
4793,36,Female,Master,19,8,14,32,2.325043528415205,43.297054717164606,67,10,0,0
4794,36,Male,Bachelor,12,97,1,19,86.39517200542653,84.48597318845941,5,70,0,1
4795,19,Female,High School,2,50,6,4,2.4905069746200437,128.26354650872585,1,15,1,0
4796,58,Female,High School,12,93,12,23,31.869583786086697,38.04119631458147,30,47,1,1
4797,62,Female,High School,1,19,6,34,7.82464929462231,154.60932311406057,23,10,1,0
4798,32,Male,Bachelor,8,38,6,29,78.14059261710523,66.11204208705476,34,21,1,0
4799,20,Male,Bachelor,12,22,0,27,92.49827730711878,186.43539898348186,46,19,0,0
4800,28,Male,Master,7,40,7,44,56.28156198177924,102.37410605492158,30,68,1,1
4801,63,Other,High School,15,43,1,6,13.956681730832166,169.42530682594443,88,22,1,0
4802,47,Female,Bachelor,2,34,14,41,55.81608582861015,123.17851605932051,71,63,1,1
4803,57,Other,PhD,12,22,14,34,77.03412394526786,110.92036875574753,75,38,1,1
4804,35,Female,Bachelor,3,57,4,29,71.84162052263005,136.42602669702245,1,15,0,0
4805,19,Male,Bachelor,17,47,1,33,74.17190058665551,162.29822474155216,78,70,1,1
4806,49,Female,PhD,1,86,12,38,27.917384255347766,128.90150088194724,58,75,1,1
4807,25,Female,High School,19,57,4,8,7.3737522584242265,159.44813743834047,95,44,1,0
4808,39,Other,PhD,14,56,6,11,14.896363854845019,38.0930328919026,62,30,0,0
4809,23,Female,High School,16,86,5,28,95.55064850789407,55.50330807496022,74,24,1,1
4810,29,Male,PhD,9,38,12,9,61.351398709598115,45.94456431746134,16,86,0,1
4811,64,Female,Master,0,27,14,26,72.78996058639255,159.66063756291516,53,46,1,1
4812,57,Female,High School,5,63,11,18,89.9064591780606,17.225711771415163,20,4,0,0
4813,53,Female,Bachelor,2,61,4,12,85.27545665512919,159.17263948834562,21,6,1,1
4814,32,Other,Master,18,82,3,41,21.840184971911903,77.80845996290434,96,38,1,0
4815,45,Female,High School,6,61,7,36,5.80600446087537,15.901432403479099,54,26,1,0
4816,62,Female,High School,12,93,10,31,92.51282008634585,84.88525230529247,28,19,1,1
4817,35,Other,High School,12,84,13,14,98.1668292637757,60.10046010677026,78,2,1,1
4818,19,Other,PhD,16,87,7,20,56.73441935139753,118.39043655652992,20,68,0,1
4819,30,Other,High School,0,84,0,2,88.84019148377796,94.50532661876258,1,69,1,1
4820,62,Other,Bachelor,13,25,9,7,23.181604971475334,59.35547821767002,41,47,1,0
4821,32,Male,High School,2,50,1,5,11.103870458985131,172.4531888811031,51,29,1,0
4822,37,Male,Bachelor,13,49,2,28,49.98169374084141,81.36428496911378,37,64,0,0
4823,46,Female,Bachelor,0,35,12,18,81.1183419483786,94.13799836035575,2,80,0,1
4824,59,Male,Bachelor,15,25,0,16,65.46536232403324,169.32570495049154,24,12,1,0
4825,46,Female,Master,9,32,10,9,63.732016814376536,17.811321668804258,76,85,1,1
4826,20,Male,Bachelor,12,99,2,32,1.7458908225166159,77.97862835554893,87,73,0,1
4827,36,Other,PhD,3,67,9,12,31.749289236509128,80.57133730567796,61,11,0,0
4828,20,Other,High School,8,72,11,26,93.94957865224814,99.16513103133668,94,8,1,1
4829,31,Male,PhD,13,7,7,41,13.427353951692345,21.22411847188106,14,60,0,0
4830,57,Male,Master,3,65,3,11,72.63659451871543,20.532024249910275,69,26,1,0
4831,21,Female,High School,9,92,12,1,75.93111538080446,83.28319115318317,9,32,1,1
4832,28,Female,Bachelor,7,22,12,9,73.28332431922887,6.605801669345568,72,39,1,0
4833,48,Female,High School,2,69,6,20,98.92848941001763,50.99687181192702,68,4,1,1
4834,60,Other,Master,6,54,6,22,40.920821135192476,40.23535075431273,43,89,0,1
4835,49,Other,Master,9,42,10,0,68.21933922090193,97.87725226471495,40,44,1,1
4836,44,Other,PhD,2,99,4,32,19.365511338380237,2.2319114436421206,82,83,1,1
4837,47,Other,High School,1,20,11,25,39.9709915871088,135.1466900527941,19,35,1,1
4838,60,Female,High School,14,21,0,14,49.15606024331265,171.1174614261472,96,51,1,1
4839,19,Other,High School,8,8,9,21,21.482754110002556,141.34830364786086,36,51,1,0
4840,26,Other,PhD,14,33,3,24,90.68107423588597,163.61563387240002,94,29,1,1
4841,45,Other,Master,16,58,6,0,71.61978304673625,128.6632807596373,38,78,1,1
4842,48,Other,Bachelor,6,25,13,25,28.375776809249476,101.47340687782832,76,85,1,1
4843,51,Male,High School,19,0,4,20,13.495643929759426,43.80431946193348,69,36,1,0
4844,32,Female,PhD,17,99,1,40,28.78673284225077,55.92526953657282,7,78,0,0
4845,42,Female,PhD,14,4,13,23,62.298538224308444,63.54160074390354,42,60,1,1
4846,53,Other,Bachelor,17,40,7,38,82.64086383102858,7.603533893296754,9,15,1,0
4847,25,Male,Master,11,62,1,15,50.316825705516045,182.61775428238005,40,51,1,1
4848,26,Female,High School,7,21,10,31,10.249467350451402,180.0605405266748,3,50,1,0
4849,54,Female,High School,1,67,7,15,24.931486641109025,21.555569905991035,77,55,1,0
4850,62,Other,PhD,1,47,12,12,34.514391938955235,111.33871311001062,3,12,0,0
4851,56,Other,Master,4,65,10,41,63.613625371102664,93.52825884076717,23,50,1,1
4852,49,Female,High School,0,15,1,31,24.664337536167523,136.68279940839906,20,62,1,0
4853,34,Female,Bachelor,3,79,10,49,23.39283926538919,120.6035321076669,9,5,1,0
4854,52,Male,Master,5,52,4,40,28.620186862119425,24.864360235866158,45,27,1,0
4855,54,Female,Master,12,85,3,43,59.25290444535489,132.01552899235912,88,79,1,1
4856,36,Female,PhD,18,64,0,23,49.26302839421671,121.77446079120753,69,9,1,0
4857,61,Other,PhD,10,78,13,12,84.16359533024408,106.24472759476112,79,35,1,1
4858,46,Female,High School,12,63,11,10,69.79323144133129,80.48125331464536,43,13,1,0
4859,24,Other,PhD,7,87,7,14,66.68218719563306,190.98419881063288,91,44,1,1
4860,45,Female,Master,6,67,9,9,15.465006200461362,169.88791226222318,99,46,0,0
4861,26,Female,High School,12,62,11,41,5.522779861218574,117.01699498398406,32,68,1,1
4862,45,Female,High School,0,61,2,40,50.999886455927154,1.2755650535232865,93,77,0,0
